user,nice,system,iowait,steal,idle,Concurrency,time,apache 
5.39,0,83.51,1.36,0,9.73,100,1623,60
5.52,0.12,86.22,1.43,0,6.7,100,1624,60
6.01,0,90.58,0.68,0,2.73,100,1625,60
6.03,0,89.68,0,0,4.29,100,1626,60
5.79,0,90.59,0,0,3.61,100,1627,60
6.33,0.06,89.52,0.12,0,3.97,100,1628,60
6.42,0.12,87.73,0.37,0,5.36,100,1629,60
5.81,0,89.81,0.88,0,3.5,100,1630,60
5.76,0,82.72,1.82,0,9.71,100,1631,60
5.67,0.06,81.57,2.24,0,10.46,100,1632,60
5.36,0,76.97,1.97,0,15.7,100,1633,60
5.75,0,89.31,1.81,0,3.12,100,1634,60
5.3,0.12,84.77,1.17,0,8.63,100,1635,60
5.91,0,90.05,0.56,0,3.48,100,1636,60
6.14,0,90.09,0.5,0,3.26,100,1637,60
5.3,0,77.43,1.68,0,15.59,100,1638,60
5.52,0,85.18,1.18,0,8.12,100,1639,60
6.05,0,90.08,0.31,0,3.56,100,1640,60
6.02,0,90.44,0.5,0,3.04,100,1641,60
5.73,0,90.43,0.69,0,3.15,100,1642,60
5.42,0,78.13,1.68,0,14.77,100,1643,60
5.32,0,75.98,1,0,17.7,100,1644,60
5.21,0,71.2,1.92,0,21.66,100,1645,60
5.88,0.12,86.63,0.74,0,6.62,100,1646,60
5.98,0,90.6,0.75,0,2.68,100,1647,60
6.13,0,88.99,1.44,0,3.44,100,1648,60
5.53,0,78.06,2.61,0,13.8,100,1649,60
3.93,0,37.99,8.86,0,49.22,100,1650,60
5.65,0.06,83.31,1.19,0,9.79,100,1651,60
6.06,0,90.75,0.94,0,2.25,100,1652,60
5.71,0,90.62,0.68,0,2.98,100,1653,60
5.12,0,73.78,1.87,0,19.23,100,1654,60
6.89,0,85.34,2.48,0,5.28,100,1655,60
6.83,0,86.59,2.48,0,4.1,100,1656,60
7.08,0,88.53,1,0,3.38,100,1657,60
6.69,0,87.99,0.69,0,4.63,100,1658,60
6.8,0,83.84,0.87,0,8.48,100,1659,60
7.24,0,87.62,0.43,0,4.7,100,1660,60
6.58,0,89.6,0.13,0,3.7,100,1661,60
7.05,0,89.27,0,0,3.68,100,1662,60
6.89,0,88.07,1.06,0,3.98,100,1663,60
6.82,0,78.92,1.19,0,13.07,100,1664,60
6.79,0,87.41,1.68,0,4.11,100,1665,60
6.79,0,88.92,1.25,0,3.05,100,1666,60
7.16,0,78.77,1.54,0,12.53,100,1667,60
6.99,0,88.33,0.94,0,3.75,100,1668,60
7.2,0,88.11,0.31,0,4.38,100,1669,60
6.9,0,88.63,0.99,0,3.48,100,1670,60
7.1,0,87.67,0.93,0,4.3,100,1671,60
6.92,0,83.61,1.81,0,7.66,100,1672,60
6.82,0,88.54,0.68,0,3.97,100,1673,60
6.76,0,87.73,1.13,0,4.38,100,1674,60
6.46,0,88.53,1.19,0,3.82,100,1675,60
6.73,0,89.41,0.12,0,3.74,100,1676,60
6.88,0,89.11,0,0,4.01,100,1677,60
6.78,0,88.43,0.75,0,4.04,100,1678,60
6.83,0,88.28,1.07,0,3.82,100,1679,60
6.54,0,88.54,1.68,0,3.24,100,1680,60
6.1,0,84.99,1.31,0,7.6,100,1681,60
6.68,0,76.44,1.73,0,15.15,100,1682,60
7.36,0,87.59,1.12,0,3.93,100,1683,60
7.19,0,84.88,1.73,0,6.2,100,1684,60
7,0,85.99,1.5,0,5.5,100,1685,60
5.23,0,84.88,1.18,0,8.71,100,1686,60
5.93,0,90.32,1,0,2.75,100,1687,60
5.8,0,90.15,0.94,0,3.12,100,1688,60
6.35,0.06,90.35,0.75,0,2.49,100,1689,60
6.42,0,90.09,0.37,0,3.12,100,1690,60
6.09,0,90.98,0.19,0,2.74,100,1691,60
6.8,0.25,88.09,0.75,0,4.11,100,1692,60
6.23,0.12,86.91,0.94,0,5.8,100,1693,60
5.77,0.12,81.53,1.74,0,10.85,100,1694,60
6.16,0,83.2,1.93,0,8.71,100,1695,60
5.89,0.06,80.04,2.17,0,11.84,100,1696,60
5.52,0.06,81.27,1.55,0,11.6,100,1697,60
5.59,0,75.11,1.37,0,17.94,100,1698,60
5.16,0,73.26,1.8,0,19.78,100,1699,60
5.58,0.12,81.82,1.67,0,10.79,100,1700,60
5.45,0,79,1.43,0,14.13,100,1701,60
5.08,0,83.57,1.86,0,9.49,100,1702,60
4.92,0,68.04,2.62,0,24.42,100,1703,60
5.74,0,79.33,1.85,0,13.08,100,1704,60
5.62,0,83.4,1.69,0,9.3,100,1705,60
4.53,0,62.66,2.64,0,30.16,100,1706,60
0.13,0,0.69,5.82,0,93.37,100,1707,60
0.25,0,0.69,7.75,0,91.31,100,1708,60
0.12,0,1,10.8,0,88.08,100,1709,60
0.19,0.06,0.81,7.38,0,91.55,100,1710,60
0.31,0.25,0.69,4.44,0,94.31,100,1711,60
0.06,0,0.56,0.25,0,99.12,100,1712,60
0.25,0,0.5,0.38,0,98.87,100,1713,60
0.19,0,0.81,0.75,0,98.25,100,1714,60
0.06,0,0.63,0.56,0,98.75,100,1715,60
0.25,0,0.69,3.19,0,95.87,100,1716,60
0.25,0,0.12,1.12,0,98.5,100,1717,60
0.19,0,0.31,0.13,0,99.37,100,1718,60
0,0,0.06,0,0,99.94,100,1719,60
0.62,0.19,0.31,0.31,0,98.56,100,1720,60
0.75,0.44,0.56,0.31,0,97.94,100,1721,60
0.25,0.06,0.31,0.12,0,99.25,100,1722,60
0.25,0,0.13,0,0,99.62,100,1723,60
0.5,0,0.25,0,0,99.25,100,1724,60
0.44,0,0.06,0,0,99.5,100,1725,60
0.25,0.25,0.19,0.82,0,98.5,100,1726,60
0.75,0.06,0.25,0.38,0,98.56,100,1727,60
0.88,0.38,0.69,1.44,0,96.62,100,1728,60
0.81,0.19,0.5,1.38,0,97.12,100,1729,60
0.62,0.19,0.19,0.75,0,98.26,100,1730,60
0,0,0.06,0,0,99.94,100,1731,60
0,0,0,0,0,100,100,1732,60
0.13,0,0,0,0,99.87,100,1733,60
0.19,0,0.19,0,0,99.62,100,1734,60
0.19,0.19,0.44,0.81,0,98.37,100,1735,60
0.56,0.19,0.31,0.75,0,98.19,100,1736,60
0.38,0.31,0.38,1.57,0,97.37,200,1737,60
0.31,0.06,0.13,0.06,0,99.44,200,1738,60
0.12,0,0.25,0,0,99.63,200,1739,60
0.31,0,0.06,0,0,99.63,200,1740,60
0.81,0.62,0.38,2.38,0,95.81,200,1741,60
0.69,0.19,0.19,0.88,0,98.05,200,1742,60
0.06,0.06,0.13,0.06,0,99.69,200,1743,60
0.44,0,0.06,0.06,0,99.44,200,1744,60
1.44,0,0.44,0,0,98.12,200,1745,60
2.14,0,0.13,0,0,97.74,200,1746,60
1.94,0,0.13,0,0,97.94,200,1747,60
1.69,0,0.13,0.13,0,98.06,200,1748,60
2.14,0,0.31,0,0,97.55,200,1749,60
2.07,0,0.31,0,0,97.62,200,1750,60
0.5,0,0.06,0,0,99.43,200,1751,60
0.12,0,0.19,0,0,99.69,200,1752,60
0,0,0,0,0,100,200,1753,60
0.06,0,0,0,0,99.94,200,1754,60
0,0,0.06,0,0,99.94,200,1755,60
0.06,0,0.06,0,0,99.88,200,1756,60
0,0,0.06,0,0,99.94,200,1757,60
0.06,0,0,0,0,99.94,200,1758,60
0.06,0,0,0,0,99.94,200,1759,60
0.38,0,0.44,0.13,0,99.06,200,1760,60
4.94,0,29.16,0,0,65.89,200,1761,60
4.95,0,44.58,0.19,0,50.28,200,1762,60
5.86,0,67.54,1.25,0,25.36,200,1763,60
5.94,0,90.31,0,0,3.75,200,1764,60
6.09,0.25,89.99,0.81,0,2.86,200,1765,60
5.95,0.06,87.6,0.37,0,6.01,200,1766,60
6.73,0.31,87.28,0.62,0,5.05,200,1767,60
6.07,0.06,89.23,0.25,0,4.38,200,1768,60
6.41,0,88.74,0.44,0,4.42,200,1769,60
5.33,0.06,78.86,1.61,0,14.14,200,1770,60
5.85,0.13,77.81,2.07,0,14.14,200,1771,60
5.96,0,80.07,1.86,0,12.1,200,1772,60
5.99,0,75.84,2.25,0,15.92,200,1773,60
5.15,0,78.77,2.05,0,14.03,200,1774,60
5.9,0.06,90.19,0.87,0,2.98,200,1775,60
6.27,0,88.94,0.81,0,3.98,200,1776,60
5.14,0,74.61,2.01,0,18.24,200,1777,60
5.47,0,78.37,2.98,0,13.18,200,1778,60
6.31,0,81.57,2.04,0,10.08,200,1779,60
6.03,0,78.81,1.8,0,13.36,200,1780,60
4.97,0,71.45,2.67,0,20.92,200,1781,60
5.05,0.06,67.8,3.54,0,23.55,200,1782,60
5.49,0.06,76.11,2.93,0,15.41,200,1783,60
5.53,0,80.37,2.05,0,12.05,200,1784,60
5.21,0.06,81.58,2.17,0,10.98,200,1785,60
5.68,0,80.67,1.79,0,11.86,200,1786,60
5.61,0,80.5,1.31,0,12.59,200,1787,60
5.47,0.06,76.4,1.37,0,16.71,200,1788,60
5.65,0,85.67,1.18,0,7.51,200,1789,60
6.03,0,89.68,0.62,0,3.67,200,1790,60
5.83,0,86.66,0.99,0,6.51,200,1791,60
5.92,0,79.6,1.89,0,12.59,200,1792,60
5.2,0,82.09,1.67,0,11.03,200,1793,60
5.08,0,79.32,2.04,0,13.56,200,1794,60
5.46,0,80.7,1.8,0,12.04,200,1795,60
5.51,0,74.35,1.61,0,18.53,200,1796,60
5.71,0,82.73,2.36,0,9.19,200,1797,60
5.52,0.13,71.12,1.82,0,21.41,200,1798,60
5.81,0,81.88,1.42,0,10.88,200,1799,60
6.04,0,87.99,2.61,0,3.36,200,1800,60
5.85,0,88.67,2.24,0,3.24,200,1801,60
5.88,0,84.27,2.35,0,7.49,200,1802,60
5.58,0.06,81.54,1.73,0,11.09,200,1803,60
4.95,0,69.39,3.34,0,22.33,200,1804,60
5.68,0,76.11,1.79,0,16.42,200,1805,60
6.19,0.06,77.46,1.24,0,15.05,200,1806,60
5.04,0.06,72.85,2.05,0,19.99,200,1807,60
6.3,0.06,88.97,0.75,0,3.93,200,1808,60
5.46,0,90.77,0.63,0,3.14,200,1809,60
6.4,0.12,83.41,0.87,0,9.2,200,1810,60
6.58,0.12,88.14,0.62,0,4.53,200,1811,60
6.2,0.12,88.71,0.37,0,4.59,200,1812,60
6.14,0,88.65,0.25,0,4.96,200,1813,60
6.01,0,90.42,0,0,3.57,200,1814,60
6.67,0,87.45,1.92,0,3.96,200,1815,60
6,0,87.69,3.03,0,3.28,200,1816,60
5.77,0,82.43,2.05,0,9.75,200,1817,60
5.91,0.12,88.43,1.12,0,4.42,200,1818,60
6.06,0,90.38,0.75,0,2.81,200,1819,60
5.78,0.06,79.75,1.49,0,12.92,200,1820,60
4.58,0.06,72.06,1.36,0,21.93,200,1821,60
6.03,0,89.26,0.88,0,3.83,200,1822,60
6.42,0,89.4,1.43,0,2.74,200,1823,60
6.02,0.06,87.89,2.48,0,3.54,200,1824,60
4.92,0.06,70.19,3.48,0,21.34,200,1825,60
5.79,0,80.38,0.94,0,12.89,200,1826,60
5.42,0.06,74.19,2.24,0,18.08,200,1827,60
5.6,0,78.84,1.43,0,14.13,200,1828,60
4.41,0,71.31,2.21,0,22.07,200,1829,60
6.15,0,83.91,1.74,0,8.2,200,1830,60
5.92,0.12,90.78,0.06,0,3.12,200,1831,60
6.23,0,89.96,0.37,0,3.43,200,1832,60
6.34,0,87.32,0.75,0,5.59,200,1833,60
5.41,0,75.09,1.76,0,17.74,200,1834,60
6.15,0,80.25,2.15,0,11.45,200,1835,60
5.49,0.12,79.6,1.87,0,12.91,200,1836,60
4.96,0,79.96,2.23,0,12.84,200,1837,60
5.26,0,76.03,2.38,0,16.33,200,1838,60
5.65,0,81.18,1.49,0,11.68,200,1839,60
6.03,0.19,87.31,0.75,0,5.72,200,1840,60
5.96,0,85.11,1.74,0,7.2,200,1841,60
6.27,0.06,89.15,0.63,0,3.89,200,1842,60
6.08,0,85.16,0.87,0,7.88,200,1843,60
5.39,0,81.09,1.67,0,11.84,200,1844,60
5.18,0.06,67.4,3.62,0,23.74,200,1845,60
5.37,0,80.75,1.91,0,11.97,200,1846,60
5.2,0.13,79.96,2.13,0,12.59,200,1847,60
6.26,0,86.23,1.38,0,6.13,200,1848,60
6.02,0,89.57,0.93,0,3.48,200,1849,60
5.73,0,90.29,0.5,0,3.49,200,1850,60
6.05,0,89.65,0.81,0,3.49,200,1851,60
6.2,0,89.95,0.37,0,3.47,200,1852,60
5.78,0.06,79.21,1.05,0,13.9,200,1853,60
6.29,0,89.37,0.88,0,3.46,200,1854,60
5.99,0,89.07,0.74,0,4.2,200,1855,60
6.4,0,89.81,0.56,0,3.23,200,1856,60
5.96,0,86.48,1.24,0,6.33,200,1857,60
5.49,0,82.16,2.56,0,9.79,200,1858,60
5.74,0,79.65,1.75,0,12.86,200,1859,59
5.32,0,78.71,1.61,0,14.36,200,1860,58
5.97,0.12,87.37,1.06,0,5.48,200,1861,57
5.53,0.06,81.9,1.06,0,11.44,200,1862,56
5.58,0.06,81.3,1.57,0,11.48,200,1863,55
5.33,0.06,76.26,1.3,0,17.05,200,1864,54
6.15,0,90.18,1.12,0,2.55,200,1865,53
5.59,0.06,90.07,0.19,0,4.1,200,1866,52
5.42,0,77.81,1.75,0,15.02,200,1867,51
5.58,0,76.38,2.42,0,15.62,200,1868,49
5.67,0,79.51,1.56,0,13.26,200,1869,48
6.3,0,82.05,1.89,0,9.76,200,1870,47
5.58,0.06,82.15,2.29,0,9.92,200,1871,46
6.27,0,88.27,0.81,0,4.66,200,1872,45
5.44,0,79.85,1.88,0,12.83,200,1873,43
6.14,0.06,88.9,0.81,0,4.09,200,1874,42
6.27,0,86.91,1.36,0,5.46,200,1875,41
5.56,0,78.39,2.12,0,13.93,200,1876,5
5.14,0.12,80.26,2.17,0,12.31,200,1877,5
4.96,0.06,77.42,2.48,0,15.07,200,1878,5
5.53,0.06,75.53,2.17,0,16.71,200,1879,6
4.39,0,72.31,3.09,0,20.21,200,1880,8
5.75,0,81.68,1.55,0,11.01,200,1881,12
5.96,0.06,85.24,1.49,0,7.26,200,1882,20
5.75,0.06,82.74,1.56,0,9.88,200,1883,68
6.4,0,88.5,1.68,0,3.42,200,1884,100
6.48,0,88.34,1.81,0,3.37,200,1885,132
6.11,0,90.46,0.62,0,2.81,200,1886,132
5.83,0.06,81.02,2.05,0,11.04,200,1887,137
4.41,0.12,62.27,3.42,0,29.77,200,1888,120
5.99,0,79.81,1.48,0,12.72,200,1889,128
4.98,0,80.27,1.99,0,12.76,200,1890,127
5.07,0.13,76.46,1,0,17.35,200,1891,126
5.39,0,89.54,1,0,4.07,200,1892,125
5.59,0,85.39,1.31,0,7.71,200,1893,124
5.59,0,90.75,0.93,0,2.73,200,1894,122
6.43,0,90.38,0.69,0,2.5,200,1895,121
5.78,0,84.33,1.31,0,8.58,200,1896,120
5.74,0,83.26,1.73,0,9.26,200,1897,119
5.53,0.06,78.73,2.05,0,13.62,200,1898,118
5.38,0,74.58,2.04,0,18,200,1899,117
5.64,0,78.43,1.43,0,14.51,200,1900,115
5.27,0.13,81.32,1.82,0,11.47,200,1901,114
6.28,0,89.55,0.44,0,3.73,200,1902,112
6,0,89.49,1,0,3.5,200,1903,111
5.52,0.06,84,1.92,0,8.49,200,1904,110
4.85,0,81.59,1.43,0,12.13,200,1905,110
5.67,0,79.48,1.73,0,13.12,200,1906,110
5.01,0,75.45,1.63,0,17.91,200,1907,110
5.55,0.06,76.25,1.87,0,16.27,200,1908,110
7.58,0,83.6,1.68,0,7.14,200,1909,110
6.54,0,88.97,0.87,0,3.61,200,1910,110
6.59,0,88.07,0.93,0,4.41,200,1911,110
6.75,0,83.11,1.49,0,8.66,200,1912,110
6.55,0,89.15,1.19,0,3.12,200,1913,110
6.57,0,88.56,0.75,0,4.13,200,1914,110
6.55,0,86.9,1.12,0,5.43,200,1915,110
7,0,85.68,1.38,0,5.94,200,1916,110
5.5,0,80.69,1.62,0,12.19,200,1917,110
5.41,0,84.08,1.49,0,9.02,200,1918,110
5.26,0.06,79.72,2.32,0,12.64,200,1919,110
5.52,0,89.32,1.43,0,3.72,200,1920,110
5.54,0,89.3,2.74,0,2.43,200,1921,110
5.72,0,89.42,2.3,0,2.55,200,1922,110
5.88,0,89.24,2,0,2.88,200,1923,110
5.79,0,89.04,1.99,0,3.18,200,1924,110
6.06,0,79.27,2.78,0,11.88,200,1925,110
6.51,0.19,88.28,0.74,0,4.28,200,1926,110
6.09,0.06,86.13,0.68,0,7.03,200,1927,110
5.22,0.06,80.16,1.37,0,13.18,200,1928,110
5.55,0,90.59,0.81,0,3.05,200,1929,110
6.11,0,90.27,1.12,0,2.49,200,1930,110
5.97,0,90.11,0.68,0,3.24,200,1931,110
6.04,0.06,84.51,1.56,0,7.84,200,1932,110
6.13,0,85.87,1.67,0,6.32,200,1933,110
6.45,0.06,85.1,1.82,0,6.57,200,1934,110
5.25,0,82.19,1.56,0,11,200,1935,110
6.08,0,85.34,2.88,0,5.7,200,1936,110
6.04,0,86.81,2.61,0,4.54,200,1937,110
6.37,0,85.58,2.93,0,5.12,200,1938,110
6.16,0,86.05,2.77,0,5.03,200,1939,110
7.07,0,79.03,2.85,0,11.04,200,1940,110
6.27,0.06,82.98,3.23,0,7.45,200,1941,110
6.6,0,84.12,3.42,0,5.85,200,1942,110
6.18,0,86.13,4.56,0,3.12,200,1943,110
7.47,0,84.38,3.48,0,4.67,200,1944,110
6.24,0,86.27,4.06,0,3.43,200,1945,110
5.92,0,86.24,3.42,0,4.42,200,1946,110
7.61,0,82.26,2.96,0,7.17,200,1947,110
6.79,0,85.92,3.02,0,4.27,200,1948,110
6.06,0,75.68,2.29,0,15.97,200,1949,110
6,0,86.57,2.5,0,4.93,200,1950,110
5.46,0,82.87,1.94,0,9.72,200,1951,110
4.74,0,75,3.93,0,16.33,200,1952,110
7.75,0,86.33,1.58,0,4.35,200,1953,110
7.29,0,80.7,2.51,0,9.49,200,1954,110
7.23,0.06,84.41,1.93,0,6.36,200,1955,110
6.83,0,86.65,1.43,0,5.09,200,1956,110
7.08,0,83.65,2.51,0,6.77,200,1957,110
5.81,0,79.53,1.75,0,12.92,200,1958,110
7.01,0,84.48,1.61,0,6.89,200,1959,110
5.84,0,89.2,0.82,0,4.14,200,1960,110
8.26,0,84.12,1.63,0,6,200,1961,110
6.72,0,78.84,3.05,0,11.39,200,1962,110
7.54,0,84.61,1.5,0,6.36,200,1963,110
6.17,0,86.47,1.45,0,5.92,200,1964,110
5.83,0,69.99,1.92,0,22.26,200,1965,110
6.42,0,86.66,1.38,0,5.54,200,1966,110
6.16,0,87.05,1.25,0,5.54,200,1967,110
8.51,0,73.04,2.55,0,15.9,200,1968,110
5.83,0,74.12,2.07,0,17.98,200,1969,110
7.01,0,85.17,1.75,0,6.07,200,1970,110
6.04,0,78.7,1.43,0,13.82,200,1971,110
6.77,0,83.87,1.17,0,8.19,200,1972,110
6.91,0,85.25,1.19,0,6.65,200,1973,110
6.25,0,86.01,2.31,0,5.43,200,1974,110
7.39,0,85.65,1.49,0,5.47,200,1975,110
6.07,0,88.49,1.44,0,4,200,1976,110
6.09,0.12,85.32,1.55,0,6.9,200,1977,110
6.22,0,80.53,2.8,0,10.45,200,1978,110
5.48,0,72.31,3.73,0,18.48,200,1979,110
6.54,0.06,79.38,2.49,0,11.53,200,1980,110
4.97,0,71.61,2.92,0,20.5,200,1981,110
5.47,0,71.21,3.54,0,19.78,200,1982,110
6.34,0.13,80.09,3.02,0,10.43,200,1983,110
6.05,0,86.64,1.62,0,5.68,200,1984,110
6.23,0,88.34,1.31,0,4.11,200,1985,110
5.83,0,86.92,1.43,0,5.83,200,1986,110
6.25,0,81.93,3.56,0,8.26,200,1987,110
6.2,0.06,83.56,2.23,0,7.94,200,1988,110
5.75,0,80.31,1.56,0,12.38,200,1989,110
5.28,0.19,79.8,1.74,0,12.99,200,1990,110
6.43,0.06,89.26,1.06,0,3.18,200,1991,110
4.59,0,59.37,4.4,0,31.64,200,1992,110
5.3,0,78.11,2.53,0,14.06,200,1993,110
4.19,0.06,66.75,2.69,0,26.31,200,1994,110
5.07,0,79.67,1.79,0,13.47,200,1995,110
5.74,0.06,88.14,1.31,0,4.74,200,1996,110
4.93,0,74.95,1.56,0,18.55,200,1997,110
5.48,0,82.26,1.11,0,11.15,200,1998,110
6.07,0,77.41,1.63,0,14.89,200,1999,110
5.58,0,80.53,1.43,0,12.46,200,2000,110
5.31,0.06,80,1.17,0,13.46,200,2001,110
5.83,0,90.76,0.74,0,2.67,200,2002,110
5.54,0,80.26,0.75,0,13.45,200,2003,110
5.27,0,63.11,4.4,0,27.22,200,2004,110
6.1,0,76.57,1.05,0,16.28,200,2005,110
5.5,0,78.97,2.23,0,13.3,200,2006,110
5.45,0.06,76.3,2.76,0,15.42,200,2007,110
5.68,0.12,77.34,2.25,0,14.61,200,2008,110
5.83,0,78.72,1.92,0,13.52,200,2009,110
6.27,0,75.19,2.79,0,15.76,200,2010,110
4.98,0.06,55.41,5.6,0,33.96,200,2011,110
6.58,0,72.92,4.22,0,16.27,200,2012,110
6.2,0,77.85,3.6,0,12.34,200,2013,110
6.4,0,80.06,2.48,0,11.06,200,2014,110
6.07,0,66.69,5.14,0,22.11,200,2015,110
6.52,0.06,76.27,4.6,0,12.55,200,2016,110
6.31,0,85.13,1.31,0,7.25,200,2017,110
6.49,0,81.21,2.1,0,10.2,200,2018,110
5.9,0.06,82.56,1.43,0,10.06,200,2019,110
5.73,0.06,84.92,1.31,0,7.98,200,2020,110
5.8,0,90.83,0.37,0,2.99,200,2021,110
5.81,0,89.64,0.87,0,3.68,200,2022,110
5.73,0,81.01,1.99,0,11.27,200,2023,110
5.73,0,84.12,2.24,0,7.91,200,2024,110
5.88,0.06,76.75,3.96,0,13.36,200,2025,110
5.47,0.06,81.55,1.55,0,11.37,200,2026,110
5.45,0.12,82.91,1.36,0,10.15,200,2027,110
5.81,0,85.94,1,0,7.25,200,2028,110
4.86,0,71.51,2.99,0,20.64,200,2029,110
6.11,0,82.71,1.91,0,9.26,200,2030,110
6.35,0,79.83,1.62,0,12.2,200,2031,110
5.49,0,79.6,1.06,0,13.85,200,2032,110
6.17,0,90.59,0.5,0,2.74,200,2033,110
5.49,0,69.54,2.81,0,22.16,200,2034,110
5.54,0,71.09,2.52,0,20.85,200,2035,110
5.77,0.06,80.88,1.99,0,11.3,200,2036,110
5.34,0,81.94,1.11,0,11.61,200,2037,110
5.8,0,90.27,0.69,0,3.24,200,2038,110
1.57,0,14.17,3.82,0,80.44,200,2039,110
0.94,0,0.69,4.59,0,93.77,200,2040,110
0.69,0.06,0.63,5.96,0,92.66,200,2041,110
2.57,0,0.44,4.83,0,92.15,200,2042,110
2.69,0,0.25,3.32,0,93.73,200,2043,110
2.94,0,0.25,1.25,0,95.56,200,2044,110
2.76,0,0.31,1.13,0,95.8,200,2045,110
2.63,0,0.31,1.06,0,95.99,200,2046,110
2.62,0,0.56,3.56,0,93.25,200,2047,110
2.56,0,0.38,6.5,0,90.56,200,2048,110
2.7,0,0.5,6.71,0,90.09,200,2049,110
2.75,0,0.19,0.25,0,96.81,200,2050,110
2.38,0,0.06,0,0,97.56,200,2051,110
2.37,0,0.12,0,0,97.5,200,2052,110
2.51,0,0.06,0,0,97.43,200,2053,110
2.51,0,0.06,0,0,97.43,200,2054,110
2.51,0,0.19,0.63,0,96.68,200,2055,110
3.07,0,0.5,2.57,0,93.86,200,2056,110
3.13,0,0.88,0.69,0,95.3,200,2057,110
3.93,0,0.5,5.3,0,90.27,200,2058,110
3.25,0,0.69,5.69,0,90.37,200,2059,110
3.36,0,0.93,5.73,0,89.97,200,2060,110
4.05,0,0.87,6.55,0,88.52,200,2061,110
2.76,0,0.75,9.34,0,87.15,200,2062,110
2.62,0,0.94,8.11,0,88.33,200,2063,110
2.44,0,0.63,8.08,0,88.85,200,2064,110
2.82,0,0.56,5.2,0,91.42,200,2065,110
2.57,0,0.19,4.83,0,92.41,200,2066,110
2.13,0,0.13,0,0,97.74,200,2067,110
2.37,0,0.06,0,0,97.56,200,2068,110
2.13,0,0,0,0,97.87,200,2069,110
2.19,0,0.19,0,0,97.62,200,2070,110
2.19,0,0.06,0,0,97.74,200,2071,110
2.19,0,0.19,0.06,0,97.56,200,2072,110
2.31,0,0.12,0,0,97.57,200,2073,110
2.07,0,0.13,0,0,97.81,200,2074,110
2.25,0,0.12,0,0,97.63,200,2075,110
2.13,0.06,0.06,0,0,97.75,200,2076,110
2.07,0,0.13,0.06,0,97.75,200,2077,110
2.19,0,0.06,0,0,97.75,200,2078,110
1.82,0,0.06,0,0,98.12,200,2079,110
1.94,0,0.19,0,0,97.87,200,2080,110
1.82,0,0.13,0,0,98.06,200,2081,110
1.94,0,0,0,0,98.06,200,2082,110
1.75,0,0.06,0,0,98.18,200,2083,110
1.81,0,0.06,0,0,98.12,200,2084,110
1.69,0,0.19,0,0,98.12,200,2085,110
1.81,0,0.19,0,0,98,200,2086,110
1.82,0,0.06,0,0,98.12,200,2087,110
2,0,0.37,0,0,97.63,200,2088,110
1.87,0,0.19,0,0,97.94,200,2089,110
1.87,0,0.25,0.06,0,97.82,200,2090,110
1.75,0,0,0,0,98.25,200,2091,110
1.69,0,0.25,0,0,98.06,200,2092,110
1.5,0,0,0.06,0,98.43,200,2093,110
1.56,0,0.19,0,0,98.25,200,2094,110
1.38,0,0.25,0,0,98.37,200,2095,110
1.44,0,0,0,0,98.56,200,2096,110
1.56,0,0.12,0,0,98.31,200,2097,110
1.19,0,0.06,0,0,98.75,200,2098,110
1.06,0,0.13,0,0,98.81,200,2099,110
1.06,0,0.25,0,0,98.69,200,2100,110
1.06,0,0.25,0,0,98.69,200,2101,110
1.57,0,0.25,0.5,0,97.68,200,2102,110
1.38,0,0.13,0.88,0,97.62,200,2103,110
1.38,0,0.19,0.13,0,98.31,200,2104,110
1.25,0,0.19,0.13,0,98.43,200,2105,110
1.5,0,0.19,0,0,98.31,200,2106,110
1.19,0,0.06,0,0,98.75,200,2107,110
1.19,0,0.31,0.38,0,98.12,200,2108,110
1.38,0,0,0,0,98.62,200,2109,110
1.19,0,0.19,0.06,0,98.56,200,2110,110
1.19,0,0.06,0,0,98.75,200,2111,110
1.07,0,0.13,0,0,98.81,200,2112,110
1.12,0.06,0.19,0.25,0,98.38,200,2113,110
1.19,0,0.13,0,0,98.68,200,2114,110
1.43,0,0.25,0,0,98.32,200,2115,110
1.31,0,0.06,0,0,98.62,200,2116,110
1.25,0,0.06,0,0,98.69,200,2117,110
1.19,0,0.12,0.06,0,98.62,200,2118,110
0.94,0,0.31,0,0,98.75,200,2119,110
1.62,0,0.06,0,0,98.31,200,2120,110
1.13,0.06,0.19,0,0,98.62,200,2121,110
1.13,0,0,0,0,98.87,200,2122,110
1.19,0,0.25,0.13,0,98.44,200,2123,110
1.32,0,0.06,0,0,98.62,200,2124,110
1.31,0,0.12,0.06,0,98.5,200,2125,110
1.31,0,0.13,0,0,98.56,200,2126,110
1.5,0,0.12,0,0,98.38,200,2127,110
2.19,0,0.56,0.19,0,97.06,200,2128,110
2.57,0,0.25,0,0,97.18,200,2129,110
1.38,0,0.25,0,0,98.37,200,2130,110
1.43,0,0.37,0,0,98.19,200,2131,110
0.82,0,0.19,0,0,99,200,2132,110
1.25,0,0.5,0.06,0,98.19,200,2133,110
0.94,0,0.31,0,0,98.75,200,2134,110
0.75,0,0.44,0,0,98.81,200,2135,110
0,0,0.19,0,0,99.81,200,2136,110
0.88,0,0.31,0,0,98.81,200,2137,110
0.75,0,0.31,0.06,0,98.87,200,2138,110
3.57,0,0.56,0.88,0,94.98,200,2139,110
3.44,0,0.5,0.06,0,96,200,2140,110
3.26,0,0.19,0,0,96.55,200,2141,110
